pcf_id,year_of_reporting,product_name,product_detail,company,country,company's_gics_industry_group,company's_gics_industry,company's_sector,product_weight,product's_carbon_footprint,carbon_intensity
12942,2013,"Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided [in this report] is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b","Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided to the right of this cell is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b",Nestlé,Switzerland,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.02,0.184,9.2
12942,2013,"Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided [in this report] is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b","Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided to the right of this cell is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b",Nestlé,Switzerland,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.02,0.143,7.15
12942,2013,"Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided [in this report] is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b","Nestlé Babyfood NaturNes packaging - plastic pot The good assessed:"" Packaging systems used to provide one baby food meal in France, Spain, and Germany"". The 200-g packaging size was selected as the basis for this study. (The total emissions in kg CO2-e per unit provided to the right of this cell is the figure for France as it is not possible to list all three data in one cell. Please find detail by country and life cycle stages in questiom SM3.2.b",Nestlé,Switzerland,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.02,0.125,6.25
13360,2013,Average mobile phone,Field not included in 2013 data,Nokia Group,Finland,Technology Hardware & Equipment,Communications Equipment,"Computer, IT & telecom",0.218,12.0,55.05
13360,2014,Mobile phone,Nokia produce a wide range of mobile & smart phones and we have calculated the related emissions and publish the information for each of the model in our product related web pages. Here we have provided data onG HG emissions related to an average product.,Nokia Group,Finland,Technology Hardware & Equipment,Communications Equipment,"Computer, IT & telecom",0.218,12.0,55.05
13360,2013,"Nokia Lumia 800. Nokia's high end smart phone, mass = 142 g including battery.","Nokia Lumia 800. Nokia's high end smart phone, mass = 142 g including battery.",Nokia Group,Finland,Technology Hardware & Equipment,Communications Equipment,"Computer, IT & telecom",0.142,16.0,112.68
13360,2013,"Nokia Asha 300. Nokia's low end device, mass = 85 g incluging battery.","Nokia Asha 300. Nokia's low end device, mass = 85 g incluging battery.",Nokia Group,Finland,Technology Hardware & Equipment,Communications Equipment,"Computer, IT & telecom",0.085,8.0,94.12
13889,2017,ECU,Fuel Pump ECU,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",1.06,7.5,7.08
13889,2017,Laser radar,Laser radar,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",1.34,86.2,64.33
13889,2014,Blood Pressure Monitor HEM-7113,BLANK,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.5448,28.2,51.76
13889,2017,Power window switch,Power window switch,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.45,9.0,20.0
13889,2017,Safety controller,Safety controllerDST1,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.42,1.617,3.85
13889,2017,Switch,Limit switch,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.25,0.069,0.28
13889,2014,Keyless Entry System for Automobiles(Transmitter + Receiver unit),BLANK,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.112,8.96,80.0
13889,2014,Signal Relay Type G6Zk-1F-TR,BLANK,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.0028,0.145,51.79
13889,2017,Automotive Relay,Automotive Relay G83,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.034,3.3,97.06
13889,2017,Automotive Relay,G8W Automotive Mini 280 Relay,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.034,1.1,32.35
13889,2017,Automotive Relay,Power Relay G8HNJ,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.034,0.6,17.65
13889,2017,Blood Pressure Monitor,Upper arm automatic blood pressure monitor(About 250 grams),OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",0.25,28.2,112.8
13889,2017,ECU,ECU,OMRON Corporation,Japan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",1.06,7.5,7.08
14021,2013,City gas,"The main components of Osaka Gas’s City gas are imported LNG + LPG for calorie adjust use, and so on.","Osaka Gas Co., Ltd.",Japan,Utilities,Gas Utilities,Comm. equipm. & capital goods,1.062,60.58,57.04
14021,2015,City gas,"The main components of Osaka Gas’s City gas are imported LNG + LPG for calorie adjust use, and so on.","Osaka Gas Co., Ltd.",Japan,Gas Utilities,Not used for 2015 reporting,Comm. equipm. & capital goods,1.062,60.58,57.04
14021,2016,City gas,"The main components of Osaka Gas’s City gas are imported LNG +LPG for calorie adjust use,and so on.","Osaka Gas Co., Ltd.",Japan,Utilities,Gas Utilities,Comm. equipm. & capital goods,1.062,60.64,57.1
14605,2013,Walkers Crisps 32.5 g sold in the United Kingdom,Field not included in 2013 data,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.0325,0.08,2.46
14605,2014,Walkers Crisps 32.5 g sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 32.5 g sold in the United Kingdom.,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.0325,0.08,2.46
14605,2015,Walkers Crisps 32.5 g sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 32.5 g sold in the United Kingdom.,"PepsiCo, Inc.",USA,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,0.0325,0.08,2.46
14605,2013,Walkers Crisps 50g bag sold in the United Kingdom,Field not included in 2013 data,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.05,0.12,2.4
14605,2014,Walkers Crisps 50g bag sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 50g bag sold in the United Kingdom,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.05,0.12,2.4
14605,2015,Walkers Crisps 50g bag sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Walkers Crisps 50g bag sold in the United Kingdom,"PepsiCo, Inc.",USA,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,0.05,0.12,2.4
14605,2013,Quaker Oats 1Kg box sold in the United Kingdom,Field not included in 2013 data,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.04,0.07,1.75
14605,2014,Quaker Oats 1Kg box sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats 1Kg box sold in the United Kingdom.,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.04,0.07,1.75
14605,2015,Quaker Oats 1Kg box sold in the United Kingdom,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats 1Kg box sold in the United Kingdom.,"PepsiCo, Inc.",USA,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,0.04,0.07,1.75
14605,2013,Quaker Oats So Simple Original and Golden Syrup products,Quaker Oats So Simple Original and Golden Syrup products,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.324,0.65,2.01
14605,2014,Quaker Oats So Simple Original and Golden Syrup products,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats So Simple Original & Golden Syrup Products,"PepsiCo, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.324,0.65,2.01
14605,2015,Quaker Oats So Simple Original and Golden Syrup products,Life Cycle Carbon Footprint for PepsiCo’s Quaker Oats So Simple Original & Golden Syrup Products,"PepsiCo, Inc.",USA,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,0.324,0.65,2.01
14697,2013,HH DVD,Field not included in 2013 data,Philips & Lite-On Digital Solutions Corp.,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",0.0907185,25.5,281.09
149,2013,power supply unit (MF6004-030L),Field not included in 2013 data,Acbel Polytech Inc,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",1.8,244.09,135.61
15391,2013,CD-ROM,Field not included in 2013 data,Quanta Storage Inc.,China,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",0.0907185,1.62,17.86
15391,2014,CD-ROM,CD-ROM,Quanta Storage Inc.,China,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",0.0907185,12.0,132.28
15398,2014,LED Lighting,"Dimensions: 798*225*569mm, Power Consumption: 12W (Max.), Gross weight with packageing: 6.3Kg, Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",6.3,33.31,5.29
15398,2014,Projector,"Lamp: UHP-196W MKII, Gross weight with packageing: 2.8Kg, Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",2.8,88.96,31.77
15398,2013,"19” LCD Monitor  Weight: 2.4Kg  Diagonal size: 19""  Power consumption: <16.25W (on mode), <0.72W (power saving mode), <0.53W (off mode) Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide","19” LCD Monitor  Weight: 2.4Kg  Diagonal size: 19""  Power consumption: <16.25W (on mode), <0.72W (power saving mode), <0.53W (off mode) Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",2.4,70.02,29.18
15398,2014,Mobile Phone,"Screen diagonal size:4.5"" gHD,  Power Consumption: 2W,  Gross weight with packageing: 0.31Kg, Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",0.31,19.38,62.52
15398,2015,Monitor,"24” LCD Monitor,  Gross weight with packaging: 7.4 Kg, Screen diagonal size: 24"", Power consumption: <40W (on mode), <0.5W (standby mode), <0.3W (off mode), Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",7.4,66.19,8.94
15398,2016,Monitor,"24” LCD Monitor,  Gross weight with packaging: 5.8 Kg, Screen diagonal size: 24"", Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",5.8,74.83,12.9
15398,2015,Projector,"Lamp: VIP 190W, Gross weight with packaging: 3.4Kg, Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,Not used for 2015 reporting,"Computer, IT & telecom",3.4,83.18,24.46
15398,2016,Projector,"Lamp: VIP 240W, Gross weight with packaging: 4.4Kg, Excluded from the study of carbon footprint of product were CD?Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components","Computer, IT & telecom",4.4,99.68,22.65
